Time,OBT,RTT_Bangalore_Bangalore,RTT_Bangalore_CARTOSAT2C,RTT_Bangalore_Resourcesat2,RTT_CARTOSAT2C_Bangalore,RTT_CARTOSAT2C_CARTOSAT2C,RTT_CARTOSAT2C_Resourcesat2,RTT_Resourcesat2_Bangalore,RTT_Resourcesat2_CARTOSAT2C,RTT_Resourcesat2_Resourcesat2
00:00:01,0.0,inf,inf,inf,inf,inf,8.248,inf,8.248,inf
00:00:02,1.0,inf,inf,inf,inf,inf,8.25,inf,8.25,inf
00:00:03,2.0,inf,inf,inf,inf,inf,8.251,inf,8.252,inf
00:00:04,3.0,inf,inf,inf,inf,inf,8.253,inf,8.253,inf
00:00:05,4.0,inf,inf,inf,inf,inf,8.255,inf,8.255,inf
00:00:06,5.0,inf,inf,inf,inf,inf,8.256,inf,8.257,inf
00:00:07,6.0,inf,inf,inf,inf,inf,8.258,inf,8.258,inf
00:00:08,7.0,inf,inf,inf,inf,inf,8.26,inf,8.26,inf
00:00:09,8.0,inf,inf,inf,inf,inf,8.261,inf,8.262,inf
00:00:10,9.0,inf,inf,inf,inf,inf,8.263,inf,8.263,inf
00:00:11,10.0,inf,inf,inf,inf,inf,8.264,inf,8.265,inf
00:00:12,11.0,inf,inf,inf,inf,inf,8.266,inf,8.266,inf
00:00:13,12.0,inf,inf,inf,inf,inf,8.268,inf,8.268,inf
00:00:14,13.0,inf,inf,inf,inf,inf,8.269,inf,8.27,inf
00:00:15,14.0,inf,inf,inf,inf,inf,8.271,inf,8.271,inf
00:00:16,15.0,inf,inf,inf,inf,inf,8.273,inf,8.273,inf
00:00:17,16.0,inf,inf,inf,inf,inf,8.274,inf,8.275,inf
00:00:18,17.0,inf,inf,inf,inf,inf,8.276,inf,8.276,inf
00:00:19,18.0,inf,inf,inf,inf,inf,8.278,inf,8.278,inf
00:00:20,19.0,inf,inf,inf,inf,inf,8.279,inf,8.28,inf
00:00:21,20.0,inf,inf,inf,inf,inf,8.281,inf,8.281,inf
00:00:22,21.0,inf,inf,inf,inf,inf,8.282,inf,8.283,inf
00:00:23,22.0,inf,inf,inf,inf,inf,8.284,inf,8.285,inf
00:00:24,23.0,inf,inf,inf,inf,inf,8.286,inf,8.286,inf
00:00:25,24.0,inf,inf,inf,inf,inf,8.288,inf,8.288,inf
00:00:26,25.0,inf,inf,inf,inf,inf,8.289,inf,8.29,inf
00:00:27,26.0,inf,inf,inf,inf,inf,8.291,inf,8.291,inf
00:00:28,27.0,inf,inf,inf,inf,inf,8.292,inf,8.293,inf
00:00:29,28.0,inf,inf,inf,inf,inf,8.294,inf,8.295,inf
00:00:30,29.0,inf,inf,inf,inf,inf,8.296,inf,8.296,inf
00:00:31,30.0,inf,inf,inf,inf,inf,8.298,inf,8.298,inf
00:00:32,31.0,inf,inf,inf,inf,inf,8.299,inf,8.3,inf
00:00:33,32.0,inf,inf,inf,inf,inf,8.301,inf,8.301,inf
00:00:34,33.0,inf,inf,inf,inf,inf,8.303,inf,8.303,inf
00:00:35,34.0,inf,inf,inf,inf,inf,8.304,inf,8.305,inf
00:00:36,35.0,inf,inf,inf,inf,inf,8.306,inf,8.306,inf
00:00:37,36.0,inf,inf,inf,inf,inf,8.308,inf,8.308,inf
00:00:38,37.0,inf,inf,inf,inf,inf,8.309,inf,8.31,inf
00:00:39,38.0,inf,inf,inf,inf,inf,8.311,inf,8.312,inf
00:00:40,39.0,inf,inf,inf,inf,inf,8.313,inf,8.313,inf
00:00:41,40.0,inf,inf,inf,inf,inf,8.314,inf,8.315,inf
00:00:42,41.0,inf,inf,inf,inf,inf,8.316,inf,8.317,inf
00:00:43,42.0,inf,inf,inf,inf,inf,8.318,inf,8.318,inf
00:00:44,43.0,inf,inf,inf,inf,inf,8.32,inf,8.32,inf
00:00:45,44.0,inf,inf,inf,inf,inf,8.321,inf,8.322,inf
00:00:46,45.0,inf,inf,inf,inf,inf,8.323,inf,8.323,inf
00:00:47,46.0,inf,inf,inf,inf,inf,8.325,inf,8.325,inf
00:00:48,47.0,inf,inf,inf,inf,inf,8.326,inf,8.327,inf
00:00:49,48.0,inf,inf,inf,inf,inf,8.328,inf,8.328,inf
00:00:50,49.0,inf,inf,inf,inf,inf,8.33,inf,8.33,inf
00:00:51,50.0,inf,inf,inf,inf,inf,8.332,inf,8.332,inf
00:00:52,51.0,inf,inf,inf,inf,inf,8.333,inf,8.334,inf
00:00:53,52.0,inf,inf,inf,inf,inf,8.335,inf,8.335,inf
00:00:54,53.0,inf,inf,inf,inf,inf,8.337,inf,8.337,inf
00:00:55,54.0,inf,inf,inf,inf,inf,8.338,inf,8.339,inf
00:00:56,55.0,inf,inf,inf,inf,inf,8.34,inf,8.341,inf
00:00:57,56.0,inf,inf,inf,inf,inf,8.342,inf,8.342,inf
00:00:58,57.0,inf,inf,inf,inf,inf,8.344,inf,8.344,inf
00:00:59,58.0,inf,inf,inf,inf,inf,8.345,inf,8.346,inf
00:01:00,59.0,inf,inf,inf,inf,inf,8.347,inf,8.348,inf
00:01:01,60.0,inf,inf,inf,inf,inf,8.349,inf,8.349,inf
00:01:02,61.0,inf,inf,inf,inf,inf,8.351,inf,8.351,inf
00:01:03,62.0,inf,inf,inf,inf,inf,8.352,inf,8.353,inf
00:01:04,63.0,inf,inf,inf,inf,inf,8.354,inf,8.354,inf
00:01:05,64.0,inf,inf,inf,inf,inf,8.356,inf,8.356,inf
00:01:06,65.0,inf,inf,inf,inf,inf,8.358,inf,8.358,inf
00:01:07,66.0,inf,inf,inf,inf,inf,8.359,inf,8.36,inf
00:01:08,67.0,inf,inf,inf,inf,inf,8.361,inf,8.362,inf
00:01:09,68.0,inf,inf,inf,inf,inf,8.363,inf,8.363,inf
00:01:10,69.0,inf,inf,inf,inf,inf,8.365,inf,8.365,inf
00:01:11,70.0,inf,inf,inf,inf,inf,8.366,inf,8.367,inf
00:01:12,71.0,inf,inf,inf,inf,inf,8.368,inf,8.369,inf
00:01:13,72.0,inf,inf,inf,inf,inf,8.37,inf,8.37,inf
00:01:14,73.0,inf,inf,inf,inf,inf,8.372,inf,8.372,inf
00:01:15,74.0,inf,inf,inf,inf,inf,8.373,inf,8.374,inf
00:01:16,75.0,inf,inf,inf,inf,inf,8.375,inf,8.376,inf
00:01:17,76.0,inf,inf,inf,inf,inf,8.377,inf,8.377,inf
00:01:18,77.0,inf,inf,inf,inf,inf,8.379,inf,8.379,inf
00:01:19,78.0,inf,inf,inf,inf,inf,8.38,inf,8.381,inf
00:01:20,79.0,inf,inf,inf,inf,inf,8.382,inf,8.383,inf
00:01:21,80.0,inf,inf,inf,inf,inf,8.384,inf,8.384,inf
00:01:22,81.0,inf,inf,inf,inf,inf,8.386,inf,8.386,inf
00:01:23,82.0,inf,inf,inf,inf,inf,8.388,inf,8.388,inf
00:01:24,83.0,inf,inf,inf,inf,inf,8.389,inf,8.39,inf
00:01:25,84.0,inf,inf,inf,inf,inf,8.391,inf,8.392,inf
00:01:26,85.0,inf,inf,inf,inf,inf,8.393,inf,8.393,inf
00:01:27,86.0,inf,inf,inf,inf,inf,8.395,inf,8.395,inf
00:01:28,87.0,inf,inf,inf,inf,inf,8.397,inf,8.397,inf
00:01:29,88.0,inf,inf,inf,inf,inf,8.398,inf,8.399,inf
00:01:30,89.0,inf,inf,inf,inf,inf,8.4,inf,8.401,inf
00:01:31,90.0,inf,inf,inf,inf,inf,8.402,inf,8.402,inf
00:01:32,91.0,inf,inf,inf,inf,inf,8.404,inf,8.404,inf
00:01:33,92.0,inf,inf,inf,inf,inf,8.406,inf,8.406,inf
00:01:34,93.0,inf,inf,inf,inf,inf,8.407,inf,8.408,inf
00:01:35,94.0,inf,inf,inf,inf,inf,8.409,inf,8.41,inf
00:01:36,95.0,inf,inf,inf,inf,inf,8.411,inf,8.411,inf
00:01:37,96.0,inf,inf,inf,inf,inf,8.413,inf,8.413,inf
00:01:38,97.0,inf,inf,inf,inf,inf,8.415,inf,8.415,inf
00:01:39,98.0,inf,inf,inf,inf,inf,8.416,inf,8.417,inf
00:01:40,99.0,inf,inf,inf,inf,inf,8.418,inf,8.419,inf
00:01:41,100.0,inf,inf,inf,inf,inf,8.42,inf,8.42,inf
00:01:42,101.0,inf,inf,inf,inf,inf,8.422,inf,8.422,inf
00:01:43,102.0,inf,inf,inf,inf,inf,8.424,inf,8.424,inf
00:01:44,103.0,inf,inf,inf,inf,inf,8.426,inf,8.426,inf
00:01:45,104.0,inf,inf,inf,inf,inf,8.427,inf,8.428,inf
00:01:46,105.0,inf,inf,inf,inf,inf,8.429,inf,8.43,inf
00:01:47,106.0,inf,inf,inf,inf,inf,8.431,inf,8.431,inf
00:01:48,107.0,inf,inf,inf,inf,inf,8.433,inf,8.433,inf
00:01:49,108.0,inf,inf,inf,inf,inf,8.435,inf,8.435,inf
00:01:50,109.0,inf,inf,inf,inf,inf,8.436,inf,8.437,inf
00:01:51,110.0,inf,inf,inf,inf,inf,8.438,inf,8.439,inf
00:01:52,111.0,inf,inf,inf,inf,inf,8.44,inf,8.441,inf
00:01:53,112.0,inf,inf,inf,inf,inf,8.442,inf,8.442,inf
00:01:54,113.0,inf,inf,inf,inf,inf,8.444,inf,8.444,inf
00:01:55,114.0,inf,inf,inf,inf,inf,8.446,inf,8.446,inf
00:01:56,115.0,inf,inf,inf,inf,inf,8.448,inf,8.448,inf
00:01:57,116.0,inf,inf,inf,inf,inf,8.449,inf,8.45,inf
00:01:58,117.0,inf,inf,inf,inf,inf,8.451,inf,8.452,inf
00:01:59,118.0,inf,inf,inf,inf,inf,8.453,inf,8.454,inf
00:02:00,119.0,inf,inf,inf,inf,inf,8.455,inf,8.455,inf
00:02:01,120.0,inf,inf,inf,inf,inf,8.457,inf,8.457,inf
00:02:02,121.0,inf,inf,inf,inf,inf,8.459,inf,8.459,inf
00:02:03,122.0,inf,inf,inf,inf,inf,8.46,inf,8.461,inf
00:02:04,123.0,inf,inf,inf,inf,inf,8.462,inf,8.463,inf
00:02:05,124.0,inf,inf,inf,inf,inf,8.464,inf,8.465,inf
00:02:06,125.0,inf,inf,inf,inf,inf,8.466,inf,8.466,inf
00:02:07,126.0,inf,inf,inf,inf,inf,8.468,inf,8.468,inf
00:02:08,127.0,inf,inf,inf,inf,inf,8.47,inf,8.47,inf
00:02:09,128.0,inf,inf,inf,inf,inf,8.472,inf,8.472,inf
00:02:10,129.0,inf,inf,inf,inf,inf,8.474,inf,8.474,inf
00:02:11,130.0,inf,inf,inf,inf,inf,8.476,inf,8.476,inf
00:02:12,131.0,inf,inf,inf,inf,inf,8.477,inf,8.478,inf
00:02:13,132.0,inf,inf,inf,inf,inf,8.479,inf,8.48,inf
00:02:14,133.0,inf,inf,inf,inf,inf,8.481,inf,8.482,inf
00:02:15,134.0,inf,inf,inf,inf,inf,8.483,inf,8.483,inf
00:02:16,135.0,inf,inf,inf,inf,inf,8.485,inf,8.485,inf
00:02:17,136.0,inf,inf,inf,inf,inf,8.487,inf,8.487,inf
00:02:18,137.0,inf,inf,inf,inf,inf,8.489,inf,8.489,inf
00:02:19,138.0,inf,inf,inf,inf,inf,8.49,inf,8.491,inf
00:02:20,139.0,inf,inf,inf,inf,inf,8.492,inf,8.493,inf
00:02:21,140.0,inf,inf,inf,inf,inf,8.494,inf,8.495,inf
00:02:22,141.0,inf,inf,inf,inf,inf,8.496,inf,8.497,inf
00:02:23,142.0,inf,inf,inf,inf,inf,8.498,inf,8.498,inf
00:02:24,143.0,inf,inf,inf,inf,inf,8.5,inf,8.5,inf
00:02:25,144.0,inf,inf,inf,inf,inf,8.502,inf,8.502,inf
00:02:26,145.0,inf,inf,inf,inf,inf,8.504,inf,8.504,inf
00:02:27,146.0,inf,inf,inf,inf,inf,8.506,inf,8.506,inf
00:02:28,147.0,inf,inf,inf,inf,inf,8.508,inf,8.508,inf
00:02:29,148.0,inf,inf,inf,inf,inf,8.51,inf,8.51,inf
00:02:30,149.0,inf,inf,inf,inf,inf,8.511,inf,8.512,inf
00:02:31,150.0,inf,inf,inf,inf,inf,8.513,inf,8.514,inf
00:02:32,151.0,inf,inf,inf,inf,inf,8.515,inf,8.516,inf
00:02:33,152.0,inf,inf,inf,inf,inf,8.517,inf,8.518,inf
00:02:34,153.0,inf,inf,inf,inf,inf,8.519,inf,8.52,inf
00:02:35,154.0,inf,inf,inf,inf,inf,8.521,inf,8.521,inf
00:02:36,155.0,inf,inf,inf,inf,inf,8.523,inf,8.523,inf
00:02:37,156.0,inf,inf,inf,inf,inf,8.525,inf,8.525,inf
00:02:38,157.0,inf,inf,inf,inf,inf,8.527,inf,8.527,inf
00:02:39,158.0,inf,inf,inf,inf,inf,8.529,inf,8.529,inf
00:02:40,159.0,inf,inf,inf,inf,inf,8.531,inf,8.531,inf
00:02:41,160.0,inf,inf,inf,inf,inf,8.532,inf,8.533,inf
00:02:42,161.0,inf,inf,inf,inf,inf,8.534,inf,8.535,inf
00:02:43,162.0,inf,inf,inf,inf,inf,8.536,inf,8.537,inf
00:02:44,163.0,inf,inf,inf,inf,inf,8.538,inf,8.539,inf
00:02:45,164.0,inf,inf,inf,inf,inf,8.54,inf,8.541,inf
00:02:46,165.0,inf,inf,inf,inf,inf,8.542,inf,8.543,inf
00:02:47,166.0,inf,inf,inf,inf,inf,8.544,inf,8.544,inf
00:02:48,167.0,inf,inf,inf,inf,inf,8.546,inf,8.546,inf
00:02:49,168.0,inf,inf,inf,inf,inf,8.548,inf,8.548,inf
00:02:50,169.0,inf,inf,inf,inf,inf,8.55,inf,8.55,inf
00:02:51,170.0,inf,inf,inf,inf,inf,8.552,inf,8.552,inf
00:02:52,171.0,inf,inf,inf,inf,inf,8.554,inf,8.554,inf
00:02:53,172.0,inf,inf,inf,inf,inf,8.556,inf,8.556,inf
00:02:54,173.0,inf,inf,inf,inf,inf,8.558,inf,8.558,inf
00:02:55,174.0,inf,inf,inf,inf,inf,8.56,inf,8.56,inf
00:02:56,175.0,inf,inf,inf,inf,inf,8.562,inf,8.562,inf
00:02:57,176.0,inf,inf,inf,inf,inf,8.564,inf,8.564,inf
00:02:58,177.0,inf,inf,inf,inf,inf,8.566,inf,8.566,inf
00:02:59,178.0,inf,inf,inf,inf,inf,8.568,inf,8.568,inf
00:03:00,179.0,inf,inf,inf,inf,inf,8.569,inf,8.57,inf
00:03:01,180.0,inf,inf,inf,inf,inf,8.571,inf,8.572,inf
00:03:02,181.0,inf,inf,inf,inf,inf,8.573,inf,8.574,inf
00:03:03,182.0,inf,inf,inf,inf,inf,8.575,inf,8.576,inf
00:03:04,183.0,inf,inf,inf,inf,inf,8.577,inf,8.578,inf
00:03:05,184.0,inf,inf,inf,inf,inf,8.579,inf,8.58,inf
00:03:06,185.0,inf,inf,inf,inf,inf,8.581,inf,8.582,inf
00:03:07,186.0,inf,inf,inf,inf,inf,8.583,inf,8.584,inf
00:03:08,187.0,inf,inf,inf,inf,inf,8.585,inf,8.586,inf
00:03:09,188.0,inf,inf,inf,inf,inf,8.587,inf,8.588,inf
00:03:10,189.0,inf,inf,inf,inf,inf,8.589,inf,8.59,inf
00:03:11,190.0,inf,inf,inf,inf,inf,8.591,inf,8.592,inf
00:03:12,191.0,inf,inf,inf,inf,inf,8.593,inf,8.594,inf
00:03:13,192.0,inf,inf,inf,inf,inf,8.595,inf,8.596,inf
00:03:14,193.0,inf,inf,inf,inf,inf,8.597,inf,8.598,inf
00:03:15,194.0,inf,inf,inf,inf,inf,8.599,inf,8.599,inf
00:03:16,195.0,inf,inf,inf,inf,inf,8.601,inf,8.601,inf
00:03:17,196.0,inf,inf,inf,inf,inf,8.603,inf,8.603,inf
00:03:18,197.0,inf,inf,inf,inf,inf,8.605,inf,8.605,inf
00:03:19,198.0,inf,inf,inf,inf,inf,8.607,inf,8.607,inf
00:03:20,199.0,inf,inf,inf,inf,inf,8.609,inf,8.609,inf
00:03:21,200.0,inf,inf,inf,inf,inf,8.611,inf,8.611,inf
00:03:22,201.0,inf,inf,inf,inf,inf,8.613,inf,8.613,inf
00:03:23,202.0,inf,inf,inf,inf,inf,8.615,inf,8.615,inf
00:03:24,203.0,inf,inf,inf,inf,inf,8.617,inf,8.617,inf
00:03:25,204.0,inf,inf,inf,inf,inf,8.619,inf,8.619,inf
00:03:26,205.0,inf,inf,inf,inf,inf,8.621,inf,8.621,inf
00:03:27,206.0,inf,inf,inf,inf,inf,8.623,inf,8.623,inf
00:03:28,207.0,inf,inf,inf,inf,inf,8.625,inf,8.625,inf
00:03:29,208.0,inf,inf,inf,inf,inf,8.627,inf,8.627,inf
00:03:30,209.0,inf,inf,inf,inf,inf,8.629,inf,8.629,inf
00:03:31,210.0,inf,inf,inf,inf,inf,8.631,inf,8.631,inf
00:03:32,211.0,inf,inf,inf,inf,inf,8.633,inf,8.633,inf
00:03:33,212.0,inf,inf,inf,inf,inf,8.635,inf,8.635,inf
00:03:34,213.0,inf,inf,inf,inf,inf,8.637,inf,8.638,inf
00:03:35,214.0,inf,inf,inf,inf,inf,8.639,inf,8.64,inf
00:03:36,215.0,inf,inf,inf,inf,inf,8.641,inf,8.642,inf
00:03:37,216.0,inf,inf,inf,inf,inf,8.643,inf,8.644,inf
00:03:38,217.0,inf,inf,inf,inf,inf,8.645,inf,8.646,inf
00:03:39,218.0,inf,inf,inf,inf,inf,8.647,inf,8.648,inf
00:03:40,219.0,inf,inf,inf,inf,inf,8.649,inf,8.65,inf
00:03:41,220.0,inf,inf,inf,inf,inf,8.651,inf,8.652,inf
00:03:42,221.0,inf,inf,inf,inf,inf,8.653,inf,8.654,inf
00:03:43,222.0,inf,inf,inf,inf,inf,8.655,inf,8.656,inf
00:03:44,223.0,inf,inf,inf,inf,inf,8.657,inf,8.658,inf
00:03:45,224.0,inf,inf,inf,inf,inf,8.659,inf,8.66,inf
00:03:46,225.0,inf,inf,inf,inf,inf,8.661,inf,8.662,inf
00:03:47,226.0,inf,inf,inf,inf,inf,8.663,inf,8.664,inf
00:03:48,227.0,inf,inf,inf,inf,inf,8.665,inf,8.666,inf
00:03:49,228.0,inf,inf,inf,inf,inf,8.667,inf,8.668,inf
00:03:50,229.0,inf,inf,inf,inf,inf,8.67,inf,8.67,inf
00:03:51,230.0,inf,inf,inf,inf,inf,8.672,inf,8.672,inf
00:03:52,231.0,inf,inf,inf,inf,inf,8.674,inf,8.674,inf
00:03:53,232.0,inf,inf,inf,inf,inf,8.676,inf,8.676,inf
00:03:54,233.0,inf,inf,inf,inf,inf,8.678,inf,8.678,inf
00:03:55,234.0,inf,inf,inf,inf,inf,8.68,inf,8.68,inf
00:03:56,235.0,inf,inf,inf,inf,inf,8.682,inf,8.682,inf
00:03:57,236.0,inf,inf,inf,inf,inf,8.684,inf,8.684,inf
00:03:58,237.0,inf,inf,inf,inf,inf,8.686,inf,8.686,inf
00:03:59,238.0,inf,inf,inf,inf,inf,8.688,inf,8.688,inf
00:04:00,239.0,inf,inf,inf,inf,inf,8.69,inf,8.69,inf
00:04:01,240.0,inf,inf,inf,inf,inf,8.692,inf,8.692,inf
00:04:02,241.0,inf,inf,inf,inf,inf,8.694,inf,8.694,inf
00:04:03,242.0,inf,inf,inf,inf,inf,8.696,inf,8.697,inf
00:04:04,243.0,inf,inf,inf,inf,inf,8.698,inf,8.699,inf
00:04:05,244.0,inf,inf,inf,inf,inf,8.7,inf,8.701,inf
00:04:06,245.0,inf,inf,inf,inf,inf,8.702,inf,8.703,inf
00:04:07,246.0,inf,inf,inf,inf,inf,8.704,inf,8.705,inf
00:04:08,247.0,inf,inf,inf,inf,inf,8.706,inf,8.707,inf
00:04:09,248.0,inf,inf,inf,inf,inf,8.708,inf,8.709,inf
00:04:10,249.0,inf,inf,inf,inf,inf,8.711,inf,8.711,inf
00:04:11,250.0,inf,inf,inf,inf,inf,8.713,inf,8.713,inf
00:04:12,251.0,inf,inf,inf,inf,inf,8.715,inf,8.715,inf
00:04:13,252.0,inf,inf,inf,inf,inf,8.717,inf,8.717,inf
00:04:14,253.0,inf,inf,inf,inf,inf,8.719,inf,8.719,inf
00:04:15,254.0,inf,inf,inf,inf,inf,8.721,inf,8.721,inf
00:04:16,255.0,inf,inf,inf,inf,inf,8.723,inf,8.724,inf
00:04:17,256.0,inf,inf,inf,inf,inf,8.725,inf,8.726,inf
00:04:18,257.0,inf,inf,inf,inf,inf,8.727,inf,8.728,inf
00:04:19,258.0,inf,inf,inf,inf,inf,8.729,inf,8.73,inf
00:04:20,259.0,inf,inf,inf,inf,inf,8.731,inf,8.732,inf
00:04:21,260.0,inf,inf,inf,inf,inf,8.734,inf,8.734,inf
00:04:22,261.0,inf,inf,inf,inf,inf,8.736,inf,8.736,inf
00:04:23,262.0,inf,inf,inf,inf,inf,8.738,inf,8.738,inf
00:04:24,263.0,inf,inf,inf,inf,inf,8.74,inf,8.74,inf
00:04:25,264.0,inf,inf,inf,inf,inf,8.742,inf,8.742,inf
00:04:26,265.0,inf,inf,inf,inf,inf,8.744,inf,8.744,inf
00:04:27,266.0,inf,inf,inf,inf,inf,8.746,inf,8.746,inf
00:04:28,267.0,inf,inf,inf,inf,inf,8.748,inf,8.748,inf
00:04:29,268.0,inf,inf,inf,inf,inf,8.75,inf,8.751,inf
00:04:30,269.0,inf,inf,inf,inf,inf,8.752,inf,8.753,inf
00:04:31,270.0,inf,inf,inf,inf,inf,8.754,inf,8.755,inf
00:04:32,271.0,inf,inf,inf,inf,inf,8.756,inf,8.757,inf
00:04:33,272.0,inf,inf,inf,inf,inf,8.759,inf,8.759,inf
00:04:34,273.0,inf,inf,inf,inf,inf,8.761,inf,8.761,inf
00:04:35,274.0,inf,inf,inf,inf,inf,8.763,inf,8.763,inf
00:04:36,275.0,inf,inf,inf,inf,inf,8.765,inf,8.765,inf
00:04:37,276.0,inf,inf,inf,inf,inf,8.767,inf,8.767,inf
00:04:38,277.0,inf,inf,inf,inf,inf,8.769,inf,8.77,inf
00:04:39,278.0,inf,inf,inf,inf,inf,8.771,inf,8.772,inf
00:04:40,279.0,inf,inf,inf,inf,inf,8.773,inf,8.774,inf
00:04:41,280.0,inf,inf,inf,inf,inf,8.776,inf,8.776,inf
00:04:42,281.0,inf,inf,inf,inf,inf,8.778,inf,8.778,inf
00:04:43,282.0,inf,inf,inf,inf,inf,8.78,inf,8.78,inf
00:04:44,283.0,inf,inf,inf,inf,inf,8.782,inf,8.782,inf
00:04:45,284.0,inf,inf,inf,inf,inf,8.784,inf,8.784,inf
00:04:46,285.0,inf,inf,inf,inf,inf,8.786,inf,8.786,inf
00:04:47,286.0,inf,inf,inf,inf,inf,8.788,inf,8.789,inf
00:04:48,287.0,inf,inf,inf,inf,inf,8.79,inf,8.791,inf
00:04:49,288.0,inf,inf,inf,inf,inf,8.792,inf,8.793,inf
00:04:50,289.0,inf,inf,inf,inf,inf,8.794,inf,8.795,inf
00:04:51,290.0,inf,inf,inf,inf,inf,8.797,inf,8.797,inf
00:04:52,291.0,inf,inf,inf,inf,inf,8.799,inf,8.799,inf
00:04:53,292.0,inf,inf,inf,inf,inf,8.801,inf,8.801,inf
00:04:54,293.0,inf,inf,inf,inf,inf,8.803,inf,8.804,inf
00:04:55,294.0,inf,inf,inf,inf,inf,8.805,inf,8.806,inf
00:04:56,295.0,inf,inf,inf,inf,inf,8.807,inf,8.808,inf
00:04:57,296.0,inf,inf,inf,inf,inf,8.81,inf,8.81,inf
00:04:58,297.0,inf,inf,inf,inf,inf,8.812,inf,8.812,inf
00:04:59,298.0,inf,inf,inf,inf,inf,8.814,inf,8.814,inf
00:05:00,299.0,inf,inf,inf,inf,inf,8.816,inf,8.816,inf
00:05:01,300.0,inf,inf,inf,inf,inf,8.818,inf,8.818,inf
00:05:02,301.0,inf,inf,inf,inf,inf,8.82,inf,8.821,inf
00:05:03,302.0,inf,inf,inf,inf,inf,8.822,inf,8.823,inf
00:05:04,303.0,inf,inf,inf,inf,inf,8.824,inf,8.825,inf
00:05:05,304.0,inf,inf,inf,inf,inf,8.827,inf,8.827,inf
00:05:06,305.0,inf,inf,inf,inf,inf,8.829,inf,8.829,inf
00:05:07,306.0,inf,inf,inf,inf,inf,8.831,inf,8.831,inf
00:05:08,307.0,inf,inf,inf,inf,inf,8.833,inf,8.833,inf
00:05:09,308.0,inf,inf,inf,inf,inf,8.835,inf,8.836,inf
00:05:10,309.0,inf,inf,inf,inf,inf,8.837,inf,8.838,inf
00:05:11,310.0,inf,inf,inf,inf,inf,8.84,inf,8.84,inf
00:05:12,311.0,inf,inf,inf,inf,inf,8.842,inf,8.842,inf
00:05:13,312.0,inf,inf,inf,inf,inf,8.844,inf,8.844,inf
00:05:14,313.0,inf,inf,inf,inf,inf,8.846,inf,8.846,inf
00:05:15,314.0,inf,inf,inf,inf,inf,8.848,inf,8.848,inf
00:05:16,315.0,inf,inf,inf,inf,inf,8.85,inf,8.851,inf
00:05:17,316.0,inf,inf,inf,inf,inf,8.852,inf,8.853,inf
00:05:18,317.0,inf,inf,inf,inf,inf,8.855,inf,8.855,inf
00:05:19,318.0,inf,inf,inf,inf,inf,8.857,inf,8.857,inf
00:05:20,319.0,inf,inf,inf,inf,inf,8.859,inf,8.859,inf
00:05:21,320.0,inf,inf,inf,inf,inf,8.861,inf,8.862,inf
00:05:22,321.0,inf,inf,inf,inf,inf,8.863,inf,8.864,inf
00:05:23,322.0,inf,inf,inf,inf,inf,8.865,inf,8.866,inf
00:05:24,323.0,inf,inf,inf,inf,inf,8.868,inf,8.868,inf
00:05:25,324.0,inf,inf,inf,inf,inf,8.87,inf,8.87,inf
00:05:26,325.0,inf,inf,inf,inf,inf,8.872,inf,8.872,inf
00:05:27,326.0,inf,inf,inf,inf,inf,8.874,inf,8.874,inf
00:05:28,327.0,inf,inf,inf,inf,inf,8.876,inf,8.877,inf
00:05:29,328.0,inf,inf,inf,inf,inf,8.878,inf,8.879,inf
00:05:30,329.0,inf,inf,inf,inf,inf,8.881,inf,8.881,inf
00:05:31,330.0,inf,inf,inf,inf,inf,8.883,inf,8.883,inf
00:05:32,331.0,inf,inf,inf,inf,inf,8.885,inf,8.885,inf
00:05:33,332.0,inf,inf,inf,inf,inf,8.887,inf,8.888,inf
00:05:34,333.0,inf,inf,inf,inf,inf,8.889,inf,8.89,inf
00:05:35,334.0,inf,inf,inf,inf,inf,8.892,inf,8.892,inf
00:05:36,335.0,inf,inf,inf,inf,inf,8.894,inf,8.894,inf
00:05:37,336.0,inf,inf,inf,inf,inf,8.896,inf,8.896,inf
00:05:38,337.0,inf,inf,inf,inf,inf,8.898,inf,8.898,inf
00:05:39,338.0,inf,inf,inf,inf,inf,8.9,inf,8.901,inf
00:05:40,339.0,inf,inf,inf,inf,inf,8.902,inf,8.903,inf
00:05:41,340.0,inf,inf,inf,inf,inf,8.905,inf,8.905,inf
00:05:42,341.0,inf,inf,inf,inf,inf,8.907,inf,8.907,inf
00:05:43,342.0,inf,inf,inf,inf,inf,8.909,inf,8.909,inf
00:05:44,343.0,inf,inf,inf,inf,inf,8.911,inf,8.912,inf
00:05:45,344.0,inf,inf,inf,inf,inf,8.913,inf,8.914,inf
00:05:46,345.0,inf,inf,inf,inf,inf,8.916,inf,8.916,inf
00:05:47,346.0,inf,inf,inf,inf,inf,8.918,inf,8.918,inf
00:05:48,347.0,inf,inf,inf,inf,inf,8.92,inf,8.92,inf
00:05:49,348.0,inf,inf,inf,inf,inf,8.922,inf,8.922,inf
00:05:50,349.0,inf,inf,inf,inf,inf,8.924,inf,8.925,inf
00:05:51,350.0,inf,inf,inf,inf,inf,8.926,inf,8.927,inf
00:05:52,351.0,inf,inf,inf,inf,inf,8.929,inf,8.929,inf
00:05:53,352.0,inf,inf,inf,inf,inf,8.931,inf,8.931,inf
00:05:54,353.0,inf,inf,inf,inf,inf,8.933,inf,8.934,inf
